T-R4.2.2	WP-R4	Agreed metrics of user-relevant high-impact weather for nowcasts	UCAD	Abdou Lahat Dieng	2020-04-01	"WP3/4 has agreed to focus on precipitation, with high winds a lesser priority, as is hail. Metrics will include predicted BTs, satellite rainfall vs satellite rainfall, and satellite rainfall vs in-situ data
"		100			2019-12-01
T-R5.1.1	WP-R5	Benchmarking reports on synoptic systems in both observations/reanalysis and models	NiMet	Kamarou Lawal	2018-12-01	"The work on the benchmarking reports for East and West Africa is in progress.\r\nThe benchmark report on opretaionnal weather forecasting is almost complete. The other one on synoptic systems and HIW over West Africa is already  drafted. Update: The work is finsihed and the reports are being reviewed.
"		100	Benchmarking reports		2019-12-01
T-R2.3.6	WP-R2	Coordination of analysis of Case Study C (West Africa, 26-29 June 2018)	GMet	Johnson Portuphy	2021-09-01	All the work package researchers have submitted some aspect of their task to the PI who is coordinating. Examples are the introduction, abstract, methodology and some past satellite pictures for the write up.    		35	GMet-led case study description paper : Two days intervals of rain storms over Senegal and Ghana between 25th and 28th June , 2018		2019-12-01
T-R3.7.3	WP-R3	Nigeria	FUTA	Jerome Omotosho	2019-11-01	Poor power and internet facility are constituting serious problems.  However, the necessary workplan has been structured but this task can only be commenced after the completion of the  case studies analysis.		0	Not yet		2019-12-01
T-R3.4.4	WP-R3	"Learn about the satellite products that will help to understand physical properties of the storms and convey knowledge to African partners.
"	NCAS-AP	Jennifer Fletcher	2020-01-01			0			2019-12-01
T-R3.3.2	WP-R3	Determine products and domain required by each centre	NCAS-AP	Jennifer Fletcher	2019-07-01	"Update 8/11/19: NWCSAF domains to meet SWIFT partner needs, covers all Africa (when combined with Southern African products. Update 12/9/19. SEVIRI data in netcdf format has been downloaded for case studies, but Jennifer has found that data is not on a regular grid. Jennifer will regrid. Deadline change to month 25 please. Domains have been decided for download. Consultation will be with WP in June telecon and Science Meeting.\r\nPut deadline to month 22.
"		100			2019-12-01
T-R3.8.1	WP-R3	Production of NRT LSTA maps for use in nowcasting. NRT LSTA maps available in data repository.	CEH	Chris Taylor	2018-11-01	"Daytime LST anomaly maps are being produced in NRT over a W African domain (20W-20E,0-20N). \r\nAverage daily LST anomaly maps are automatically uploaded to the SWIFT GWS on JASMIN at\r\n/prj/swift/SEVIRI_LST/imgs_dailymean/lst_anom_daymean_$YYYY$MM$DD.png\r\nThese maps date back to June 2018. From Dec 2018, an E African domain has been added...\r\n/prj/swift/SEVIRI_LST/imgs_dailymean/lst_anom_daymean_EAfrica_$YYYY$MM$DD.png
"		100			2019-12-01
T-R6.2.3	WP-R6	Developing methods to identify tropical waves in real-time forecasts and reanalysis data	UCAD	Abdou Lahat Dieng	2019-12-01	Here we are firstly interesting on detecting and tracking the African Easterly Waves based on very specific criteria. The link between the detected waves and extremes events are studying using the CHIRPS and TRMM datasets. These extremes events are defined using statistical criteria. 		50			2019-12-01
T-R2.8.2	WP-R2	Design and contribution to Ghana demonstration exercise	GMet	Johnson Ameho	2021-09-01	"The programme with Opus was short down after the project coordinator was fired by her bosses. However the project with the Ministry of Food and Agriculture is on course. That's the GASIP Project where GMet is providing the Agricultural Extension  Officer and Peasant Farmers over the Northern Ghana Now-casting, Daily and Weekly Forecast through SMS. 
(GASIP is Ghana Agricultural Sector Improvement Project) funded by IFAD."		46			2019-12-01
T-R1.2.5b	WP-R1	Completion of user interviews and surveys: Phase 1 (Senegal)	ACMAD	Victor Savatia	2019-09-01			0			2019-12-01
T-R1.2.6a	WP-R1	Completion of user interviews and surveys interviews: Phase 2 (Kenya)	ACMAD	Victor Savatia	2019-12-01			0			2019-12-01
T-R1.2.6b	WP-R1	Completion of user interviews and surveys interviews: Phase 2 (Nigeria)	ACMAD	Victor Savatia	2019-12-01			0			2019-12-01
T-R3.4.3	WP-R3	Train the trainers in using satellite products	NCAS-AP	Jennifer Fletcher	2019-09-01		NWC-SAF training has been given in Testbed 1 and the Kumasi Science Meeting in 2019. But there is a lot more to do. The plan and deadline need extending.	20			2020-01-19
T-R3.1.1	WP-R3	Hire 2 positions within NCAS.	NCAS-AP	Alan Blyth	2019-12-01		Alex and Jennifer in post. 3rd post ready to advertise	100			2020-01-21
T-R3.7.1	WP-R3	Storms in: Senegal	UCAD	Amadou Gaye	2019-11-01			0			2019-12-01
T-R7.3.1	WP-R7	CP ensemble model evaluation vs. global/deterministic forecasts and observations	UoL	Beth Woodhams	2020-12-01	Carlo Cafaro and Beth Woodhams will perform this task.  Deadline on track. Currently being performed on runs from testbed 1b period. Further work will begin on this once model simulations are completed.		0	Cafaro et al. planned 2020, description/evaluation of ensembles during testbed 2b		2019-12-01
T-R7.2.2	WP-R7	Running CP ensemble tests and conducting initial evaluation	UKMO	Stu Webster	2018-12-01	100% complete. Test simulation now exists. Sam Clarke, who starts 20th Aug 2018 will analyse the test simulation to check everything is working ok, then we will start running further simulations. Initial tests successful and the simulations were successfully evaluated in Testbed 1. Report on Testbed 1 will include some details of the evaluation.		100			2019-12-01
T-C1.2.2	WP-C1	"Agree and document priority syllabus development areas, to include ""hard"" and ""soft"" skills."	UoL	Doug Parker	2019-09-01	Complete		100			2019-12-01
T-C1.5.1	WP-C1	Assign responsibilities for coordination of summer schools and forecaster training events, with associated budgets.	UoL	Doug Parker	2018-03-01	Completed		100			2019-12-01
T-C2.1.1	WP-C2	Define programme of events in conjunction with partner programmes and organisations.	UoL	Doug Parker	2018-03-01	Postpone to September 2018. Periodic updates.First programme now finalised with budget and available on Redmine.		100			2019-12-01
T-C2.1.3	WP-C2	Define programme, aims, logistics, schedules etc for Testbed 1. Many sub-tasks.	UoL	Doug Parker	2018-10-01	Started and meeting regarding event aims and objectives held in September 2018.\r\nTestbed 1a completed. Planning document draft 1 ready. Planning team meeting regularly before T-1b in April.		100			2019-12-01
T-C2.2.1	WP-C2	Washup event Testbed 1.	UoL	Jennifer Fletcher	2019-09-01	Not yet begun.\r\nThis will be incorporated in the 2nd week of the project meeting.		100			2019-12-01
T-C2.8.3	WP-C2	Report on evaluation of demonstation exercise Ghana	GMet	Joseph Portuphy	2020-12-01	JASMIN account has been successfully set up and access duly granted. We now have operational code to run TAMSAT-ALERT soil moisture forecast'   		30	Paper corresponding to deliverable.		2019-12-01
T-C2.8.2	WP-C2	Deliver demonstration exercise Ghana	GMet	Joseph Portuphy	2020-12-01	Testbed 1 was successfully undertaking and was followed by Testbed 2 (S2S) which just ended last month November at Nairobi and GMet is yet to start with the demonstration exercises suggested  		35			2019-12-01
T-R6.7.1	WP-R6	Training: Testbeds	ICPAC	Zewdu Segele	2021-09-01	Kickoff S2S Testbed successfully conducted from 18th to 22nd Nov 2019 at ICPAC headquarter, Kenya. Initial real-time forecast products have been co-produced and discussed with users during the testbed. 	Discussion on the action plans for the rest of the testbed has been done. Initial forecast  products are currently being produced in conjunction with the FNSWG coordinator.  Report summarising the workshop proceedings has also been done.	50	Planned paper  focusing on the co-production with the FNSWG  will be produced at the end of the testbed. 		2020-01-17
T-C1.1.2	WP-C1	Collect skills data N times.	ACMAD	Elijah Adefisan	2021-09-01	First tranche of African researcher skills data collection completed in August 2018	Completed	100			2020-01-17
T-R7.2.3	WP-R7	Running the full set of CP ensemble simulations	UKMO	Stu Webster	2020-12-01	5% complete. One test simulation is complete. Once this is analysed and the case study dates finalised it will be much quicker to run the rest. Deadline on track. Simulation strategy decided and simulations to begin in September 2019.	95% complete. Almost 100Tb of data has been archived. Only a few runs left on the supercomputer out of the full list of case study ensembles.	95			2020-01-22
T-R2.5.4	WP-R2	Document best practice in S2S verification	ICPAC	Hussen Seid	2020-09-01	"Initially, a survey has been conducted in Regional Climate Centers (ICPAC/ACMAD) and NHMSs in east and West Africa to understand the current S2S verification practices. A report based on the survey has been prepared and uploaded on wiki. Further, ICPAC evaluated the skill of 11 global prediction systems over the Greater Horn of Africa using deterministic (Mean Error, RMSE and correlation) and probabilistic (i.e., RPSS, ROC score, spread-error ratio, attribute and reliability diagrams) verification metrics. Best practices in S2S verification will be documented from the survey and analysis.
"	A working paper on 'Skill of Monthly Precipitation Forecasts from Global Prediction Systems over the Greater Horn of Africa' being prepared.	60	Evaluation of the Skill of Monthly Precipitation Forecasts from Global Prediction Systems over the Greater Horn of Africa		2020-01-20
T-R2.8.1	WP-R2	Design and contribution to Kenya demonstration exercise	KMD	David Koros	2021-09-01	All verification practices and performances of daily weather forecast with different data (rainguages, damage reports, AWS) are being documented to understand what went wrong or was right with the forecast. This will be achieved through exchanges of best verification practices with other operational forecast centres. 		65	Internal reports and datasets available		2019-12-01
T-C2.9.2	WP-C2	Baseline assessment of current SOPs in Africa, and strategy for enhancement of these as part of Testbed 3 and the demonstration exercises.	ACMAD	Elijah Adefisan	2020-05-01			0			2019-12-01
T-R6.2.1	WP-R6	Analysis of operational model representation of sub-seasonal drivers of variability	ACMAD	Cheikh Dione	2021-12-01			0			2019-12-01
T-R4.1.1	WP-R4	Documented assessment of nowcasting tools & satellite products available	ANACIM	Abdou Lahat Diop	2018-10-01			80			2019-12-01
T-R1.1.3a	WP-R1	Completion of 1.1.1 reporting templates for Ghana	KNUST	Philip Antwi-Agyei	2018-04-01	"Final version received 13th April 2018
"		100			2019-12-01
T-C2.3.1	WP-C2	Define programme, aims, logistics, schedules etc for Testbed 2. Many sub-tasks.	ICPAC	Zewdu Segele	2019-08-01	"Concept note on the testbed has been developed and circulated to partners. A request for real time S2S data has been made. The Food Security and Nutrition Working Group has been selected as a key S2S forecast user. Forecast products that can be provided (rain total/anomalies or trends from existing conditions, dry and wet spells, etc., and depending on the season and timing, rain onset/cessation) to the selected user has been discussed and frequency of forecast updates (bi-weekly) determined. Access to JASMIN has been granted. Real-time forecast data access granted for 2 years from Nov 2019. Exec and implementation groups was setup and initial documents circulated for discussion. Testbed 2 Implementation/Exec group met weekly in preparation for the kickoff meeting, which was planned to take place in Ngong Town, Kenya, from 18-22 November 2019. 
Testbed2 kickoff meeting was conducted as planned at the new ICPAC Head Quarter in Ngong, Kenya, 18-22 November 2019, and included joint sessions with another concurrently planned event led by the WISER Support to ICPAC Project and ForPAc partners. "		100			2019-12-01
T-R1.2.5a	WP-R1	Completion of user interviews and surveys: Phase 1 (Ghana)	ACMAD	Victor Savatia	2019-12-01			0			2019-12-01
T-R3.6.2	WP-R3	Improve existing NWCSAF products	NCAS-AP	Alex Roberts	2020-02-01	Some experience gained with current products and ideas from improvements have been discussed. Postponed to February 2020.		10	NCAS-paper		2019-12-01
T-R2.1.3	WP-R2	Review of microwave forward simulators	UoR	Peter Hill	2019-08-01	The report is available on the project web site under the WP-R2 site, together with a presentation delivered at the WP-R2 telecon. The report has been shared with WP-R7 and Met Office partners for further consideration of additional diagnostics. Conclusions are that the OLR diagnostic should be provided instantaneous and at 15 minute intervals. Satellite brightness temperatures are available through the ISCCP simulator and could be requested every 15 minutes; this simulator makes the simulation computationally more expensive, so might not be requested for each model simulation, pending further review and advice. Both diagnostics will allow a like-with-like evaluation against satellite measurements that are used for storm characteristics and nowcasting in WP-R3/4.		100	No papers directly associated with this, but the work will feed into evaluation work that may lead to papers.		2019-12-01
T-R2.3.2	WP-R2	Characterise uncertainty in verification statistics	UoR	Carlo Cafaro	2020-09-01	UoR PDRA Carlo Cafaro is analysing the forecast simulations run as part of Testbed-1b (Nairobi, Kenya, April-May 2019). The analysis includes characterising the grid-scale variance in daily rainfall accumulation for global configuration, convection-permitting configuration, and satellite observations. Second steps include the characterisation of spatial agreement between ensemble members and between the ensemble and observations. This work will feed into two planned papers.		30	1. UoR/UoL/UKMO paper on CPE use in Testbed; 2. UoR-led paper on CPE verification statistics for the entire range of CPE simulations (~40 cases).		2019-12-01
T-R2.5.5	WP-R2	Document best practice in verification and evaluation of deterministic models (global and CP)	UoR	Carlo Cafaro	2020-09-01	Not yet begun. 		0	1. ANACIM (Lahat) WRF evaluation paper; 2. NiMet (Lawal and Eniola) published paper on surface temperatures; 3. NiMet (Lawal) planned paper on Cosmo model evaluation; 4. UoL (Beth) paper on HyVic flights, planned submission Jan'20		2019-12-01
T-C1.3.2	WP-C1	Review outcomes of secondments.	ACMAD	Elijah Adefisan	2020-09-01		Deadline for application is 27th of January, 2020	0			2020-01-17
T-C1.4.1	WP-C1	Create teaching materials (e.g. powerpoints) from the Forecasters' Handbook chapters.	ACMAD	Elijah Adefisan	2019-07-01		Lectures from eight chapters already created, sent to the respective lead author for approval.	80			2020-01-17
T-C1.4.2	WP-C1	Create teaching materials from new SWIFT research in WP-R1-7.	ACMAD	Elijah Adefisan	2021-09-01		A unit of the Case Study Committee is responsible for archiving plots and tangible results to for teaching and training purposes.	25			2020-01-17
T-C1.2.1	WP-C1	Collect documents describing subject benchmarks for different roles. Identify gaps where benchmarks do not already exist.	UoL	Doug Parker	2019-09-01		Skills framswork designed on the basis of (a) University of Leeds role descriptions for Academic Staff, (b) Met Office framework for role descriptions and (c) WMO BIP-M guidelines. A wider analysis of roles was not thought to be valuable, given the diversity of contexts in different institutions. The resulting Skills Framework is being used to plan staff development in SWIFT.	100	It would be possible to include the Skills Framework in a summary paper on SWIFT and capability-building in Meteorology.		2020-01-19
T-C1.2.3	WP-C1	Review priority syllabus development areas.	ACMAD	Elijah Adefisan	2019-09-01		Task transferred to ACMAD (Adefisan). Syllabus details collated from all partners with teaching role, and gaps synthesised. Report due. Extend deadline to 1 February 2020.	80	Paper in planning, to be led by Elijah Adefisan.		2020-01-19
T-C1.4.3	WP-C1	Collaborate with Met Office to enhance International Meteorologist training	UoL	Doug Parker	2020-09-01			0			2019-12-01
T-C1.8.1	WP-C1	Review outcomes of fellowships.	UoL	Doug Parker	2020-09-01			0			2019-12-01
T-C2.1.2	WP-C2	Baseline assessment of forecaster-researcher links in relation to Africa.	ACMAD	Elijah Adefisan	2018-12-01			0			2019-12-01
T-C2.4.1	WP-C2	Washup event Testbed 2.	ICPAC	Zewdu Segele	2020-06-01			0			2019-12-01
T-C2.5.1	WP-C2	Define programme, aims, logistics, schedules etc for Testbed 3. Many sub-tasks.	UoL	Doug Parker	2020-10-01			0			2019-12-01
T-C2.6.1	WP-C2	Washup event Testbed 3.	UoL	Doug Parker	2021-06-01			0			2019-12-01
T-R3.4.3	WP-R3	Train the trainers in using satellite products	NCAS-AP	Jennifer Fletcher	2019-09-01		"NWC-SAF training has been given in Testbed 1 and the Kumasi Science Meeting in 2019. But there is a lot more to do. The plan and deadline need extending. 

Online training is complete and training was carried out in SWIFT 2019 science meeting, will be repeated in 2020 if desired. Slack chanel being setup for NWCSAF setup trouble shooting. Jennifer can correspond with Leif regarding python-based code for satellite data access.\r\nPut back the deadline for review in month 24. Training using NWCSAF-GEO delivered at Ghana WP training (AR and JG), also South African Weatehr Service session on nowcasting methods (Morne Gjiben)
"	80			2020-02-12
T-R3.1.2	WP-R3	Establish current work in field and hold research forum	NCAS-AP	Jennifer Fletcher	2019-11-01		To be discussed with Thorwald. Try to do in 2020. Push deadline to end of 2020.	5			2020-02-12
T-R3.5.3	WP-R3	"Detailed case study for Nigeria using satellite observations of convective clouds/NWCSAF
"	FUTA	Jerome Omotosho	2019-12-01	Good cases of high impact events between 18th and 27th August 2017 were identified and downloading of data for these is almost completed and analysis has commenced.  We had earlier studied high impact weather events but their dates were different from the eventually accepted case studies	"Work has started on various case studies of high impact and/or widespread storms.  A particular high impact event which occurred between 23rd - 28th May 2018 and affected both Nigeria and Ghana, is being focused for detailed analysis.  Data for these are already being downloaded for the critical analysis.  Hoever, accessibility to satellite and radr products has and is a constraint.
"	30	Papers for Journal publications are expected to be ready by end February 2020		2020-02-12
T-R3.7.3	WP-R3	"Study of convective indices for thunderstorms over Ghana
"	KNUST	Marian Osei	2020-01-01		"Marian is working on this
"	20			2020-02-12
T-R4.2.1	WP-R4	Agreed selection of case-studies (with in-situ data) of high-impact weather affecting African-SWIFT countries for evaluation	UCAD	Abdou Lahat Dieng	2020-04-01	A database  of case studies of extreme rainfall with significant socio-economic impacts over Senegal have been set up. These case studies are  from the Civil Protection Department of Senegal and the associated rainfall are validated with  rain gauge data from ANACIM and satellite observation data (TRMM, CHIRPS and CMORPH). A composite analysis is performed in order to characterize the main synoptic features associated with such events.  In parallel, role of some large scale drivers (SST patterns and tropical modes) in the selected case studies events is analysed . 	"ACMAD have supplied a list of cases and institutional leads on the multi-case study paper are reviewing them. 60%. All institutions have cases identified, but list needs compilation, requested before WP34 meeting on 26 Sept 2019.
"	70	In preparation: Studying of synoptic conditions related to HIW events		2020-02-12
T-R3.5.4	WP-R3	Kenya	KMD	Bernard Chanzu	2019-12-01	"5 Kenyan cases have been documented awaiting other participant's cases for compilation.
"	"23 May 2019 Case study identified. 5 Kenyan cases have been documented awaiting other participant's cases for compilation.\r\n
"	20	No papers yet		2020-02-12
T-R3.7.1	WP-R3	"Write paper on statistics of rain bearing systems in East Africa
"	UoL	Jennifer Fletcher	2020-01-07		"UoR PDRA Peter Hill is carrying this out with contributions by J. Fletcher
"	20			2020-02-12
T-R3.5.1	WP-R3	"Multi-insitutional paper evaluating NWC-SAF against rain guage data for 1-2 cases for each country.
"	ANACIM	Ousmane Ndiaye	2019-12-01	Cases selected	"Lead author (Abdoulahat DIOP) and institutional lead authors have been assigned, cases suggested by ACMAD. 
"	15			2020-02-12
T-R3.7.2	WP-R3	"Study of convective rainfall from satellites
"	UoL	Jennifer Fletcher	2021-01-01		"Jennifer Fletcher has begun looking at TRMM PR statistics over tropical Africa and plans to connect to Meteosat observations in novel ways, leading to 1-2 papers.
"	5	Fletcher et al		2020-02-12
T-R3.7.4	WP-R3	"In depth study of dynamical/microphysical processes in storms with advanced satellite data
"	KNUST	Jennifer Fletcher	2021-01-06			0			2020-02-12
