2019-12-02	D-C2.3	not recorded	A one-week S2S testbed  kickoff meeting was done from the 18th to 22d of November 2019, at ICPAC Headquarters in Ngong, Kenya. The testbed brought along users that were identified by the different partner institutions.  The testbed will run for the next 2 years, which coincides with the time period when access to S2S datasets was granted. 	40	not recorded	not recorded
2019-12-02	D-R6.8	not recorded	A co-production and user engagement process has started during a successful S2S testbed kickoff meeting held in Ngong, Kenya, from 18-22 November 2019. This initial engagement is an important cornerstone for a successful implementation of the S2S forecasting testbed in the coming two years.  	40	not recorded	not recorded
2019-12-02	D-R6.2	not recorded	Many aspects of analysis of sub-seasonal forecast skill for Africa continuing including: Forecast skill for monthly and weekly rainfall and Monsoon Onset. Research on representation of S2S drivers continuing.    	40	not recorded	not recorded
2019-12-02	D-R4.4	not recorded	With two testbeds in Nairobi and Kumasi, there have been ongoing collaboration with additional tools being operationalized (NWCSAF) for example. While some centers are using VSAT to access the products, some use the web. As more participating centres submit their country nowcasting profiles, work is in progress. Only Kenya and ACMAD have their statuses known.	20	not recorded	not recorded
2019-12-02	D-C2.7	not recorded	"Ongoing collection of training modules and application of SWIFT prediction methodologies in generating  severe weather forecast guidance products
"	65	not recorded	not recorded
2019-12-02	D-C2.4	not recorded	An overall testbed2 planning document has been drafted	10	not recorded	not recorded
2019-12-02	D-R6.6	not recorded	Summer school lectures on sub-seasonal prediction and tropical waves and three session practical on sub-seasonal prediction of Monsoon Onset have been updated and finalised based on feedback and lessons learned from initial delivery in Kumasi, in preparation for future training and summer schools. 	85	not recorded	not recorded
2019-12-02	D-R3.8	not recorded	Josh will only start work in earnest on SWIFT in April 2020	0	not recorded	not recorded
2019-12-02	D-R6.5	not recorded	Benchmarking survey's of current operational practice analysed and benchmarking report in preparation. Documents are gathered on case study and approaches on operational practice. Update: Data to be used are dowloaded. To be developed within the testbed2 as co-production process. 	30	not recorded	not recorded
2019-12-09	D-R7.1	not recorded	Beth will complete Dec 2019.	50	not recorded	not recorded
2019-12-09	D-C1.5	not recorded	"Successfully completed in partnership with SWFDP at an event in Togo, November 2018.\r\nContribution also made to another SWFDP event in Nairobi, Jan-Feb 2019.
"	100	not recorded	not recorded
2019-12-09	D-C1.8	not recorded	"Postpone to July 2019 (might have been typo, originally?). Planning will start in earnest in September 2018 at KNUST. We will partner the event with YESS.\r\nPlanning group is active. Advert has now been sent around.\r\nDeadline corrected to September 2019 to allow time for reporting.
"	100	not recorded	not recorded
2019-12-09	D-R3.2	not recorded	"100%. Report must go to Redmine. It has been established that none of the African partners are using the EUMETSAT nowcasting system for forecasts.
"	100	not recorded	not recorded
2019-12-09	D-R4.1	not recorded	"100% NWC SAF is available on the web now on the ncas web portal, but African Centres are not yet able to run it themselves. NWC SAF working at UoL NCAS with test data\r\nThe SAFNWC is installed in ANACIM but need to be configured.\r\nUpdate: The software is now operational at Leeds. A training on how to install it and how to use it will be given during the Summer School and Science Meeting in Kumasi
"	100	not recorded	not recorded
2019-12-09	D-R1.1	not recorded	"Submitted on 12th July 2018
"	100	not recorded	not recorded
2019-12-09	D-R5.6	not recorded	Some case studying are under going to well document the training material  on synoptic/mesoscale relationship	15	not recorded	not recorded
2019-12-09	D-R7.3	not recorded	Carlo has been doing some of the runs from T-1, due in 2020 (paper).	0	not recorded	not recorded
2019-12-09	D-R3.5	not recorded	Delay tasks 12 months and contain paper first drafts? To discuss with task leaders.	0	not recorded	not recorded
2019-12-09	D-R5.1	not recorded	"100% complete, coordinated by Joseph for East and West Africa.
"	100	not recorded	not recorded
2019-12-09	D-R5.4	not recorded	Changed responsible person to Sam Clarke. Moved to M39.	30	not recorded	not recorded
2019-12-09	D-R5.2	not recorded	"Document completed and in review.
"	100	not recorded	not recorded
2019-12-09	D-C1.1	not recorded	"The skills matrix developed, questionnaires generated, posted as google forms and completed during Summer School and Science Meeting in Kumasi, Ghana.
"	100	not recorded	not recorded
2019-12-16	D-M2.8	not recorded	After some few challenges we have been able to access some of the journals, Some came with charges and others could not be downloaded. Example like ARDI OARE, HINARI gave the error. Whilst GOALI gave an error as “username and password do not match”.	45	not recorded	not recorded
2019-12-16	D-R2.3	not recorded	The modification is expected to be completed by end of January 2020 but further refinement will be carried out for ease of use and acceptabvility	50	not recorded	not recorded
2020-01-10	D-R1.4	not recorded	This deliverable, scheduled for completion in June 2021, will also be linked to testbed activities. Discussions about this deliverable are ongoing, and will involve the UK Met Office. 	0	not recorded	not recorded
2020-01-10	D-R1.3	not recorded	This deliverable due in Feb 2021 will draw on findings of D-R1.1 and D-R1.2, as well as WP-R1 collaboration in Testbed 2 (S2S) activities and case studies. Elias Nkiaka and Victor Savatia represented WP-R1 at the testbed event, with Emma Visman providing input. As Elias Nkiaka’s contract is scheduled to end in March 2020, T-R1-3.1 (table collating recommendations for good practice in communication) will be completed by this date.	0	not recorded	not recorded
2020-01-17	D-M2.6	Elijah Adefisan	A unit of the Committee on Case Study archiving very important figures (and discussion) to be used for Chapter update	5		
2020-01-17	D-R6.4	Bob Alex Ogwang	Produced 24 bulletins for the weekly meningitis vigilance during last year, automated generation of products need in the technical note of the season forecast, started co-production for S2S, Scientific analysis on 	30		
2020-01-17	D-M1.17	Elijah Adefisan	The Programme Science Director has traveled to all African Partners in 2019 in company of the Project Manager. There will be another set of travelling round in 2021	100		
2020-01-17	D-C1.4	Elijah Adefisan	Teaching materials from Forecasters Handbook (WA) for 8 chapters have been created and sent to Lead authors for approval before releasing them online.	60		
2020-01-17	D-M1.27	Elijah Adefisan	Case study A tries to investigate the dynamics of very wet season of March to June (MAMJ) of 2018 and very dry of MAMJ of 2019. It is observed that the analysis and results cut across all the WPs and being led by Dr. J. Mutemi of UoN. Work is in progress	10	Minimum of three papers are to be published from the research.	
2020-01-17	D-C2.3	Zewdu Segele	Report summarizing the workshop event has been done. 	45		
2020-01-17	D-M2.8	Elijah Adefisan	The Lead Scientist and PI are resolving this.	60	10	
2020-01-17	D-M2.4	Elijah Adefisan	A unit of the Committee on Case Study archiving very important figures (and discussion) to be used for Chapter update	5		
2020-01-17	D-M2.1	Elijah Adefisan	The Terms of References between SWIFT and other associate partners have been prepared and under review for appending signatures. Meanwhile, collaboration has been established and in progress with some (e.g. SWFDP, YESS, WISER, MISVA etc) we have undertaken/organised some events together.	40		
2020-01-17	D-M1.29	Elijah Adefisan	A case of probably eastward, slow-moving but heavy precipitation MCSs from Senegal to Ghana was to be investigated by Ghana and Senegal teams. It is jointly led by Mr Joseph Portuphy and Dr Abdoulahat, It is expected to cut across all WPs.	20	A minimum of three papers are expected as final deliverables.	
2020-01-17	D-C1.2	Elijah Adefisan	Documents describing subject benchmarks from all partners involve in training have been collected and analysed, areas of deficiency identified and used in planning training workshop for 2020. Paper under development.	70	Under development	
2020-01-17	D-M1.28	Elijah Adefisan	Case study B investigates the dynamics of a strong and long-lasting African Easterly Wave (AEW) and associated Meso-scale Convective Systems (MCSs) that traverse Nigeria up to Senegal in August 2017. It is observed that the analysis and results cut across all the WPs and being led by Dr. Elijah A. Adefisan. Analysis is on-going	10	At least three papers have been proposed to come from the full analysis and interpretation	
2020-01-17	D-C1.1	Elijah Adefisan	The Deliverable report was submitted on 17th January 2020.	100		17-01-2020
2020-01-17	D-M2.5	Elijah Adefisan	A unit of the Committee on Case Study archiving very important figures (and discussion) to be used for Chapter update	5		
2020-01-17	D-M2.3	Elijah Adefisan	Chapter's outline in preparation	5		
2020-01-17	D-R6.8	Zewdu Segele	A discussion on the action plans for the next 2 years  and interim document outlining the action plan has been done. 	40		
2020-01-17	D-M1.18	Elijah Adefisan	Three Case Studies with cross-WPs activities have been prioritized from a list of high impact and socio-economic importance case studies of weather events. A committee set up to monitor on-going analysis. Each case study has a leader and plots gathering coordinator.	50		
2020-01-17	D-M2.2	Elijah Adefisan	Draft user-needs methodologies chapter outline created and literature review ongoing.	15		
2020-01-19	D-M1.9	Lorraine Youds	Completed successfully.	100	No paper.	
2020-01-19	D-M1.5	Lorraine Youds	First draft submitted with Stage Gate review. Second draft review following Kumasi Science Meeting 2019.	100	No paper.	
2020-01-19	D-M1.6	Rosaleen McDonnell	Completed on time.	100	No paper planned.	
2020-01-19	D-M1.4	Lorraine Youds	Indicators designed and reviewed at Kumasi meeting, July 2019. Review ongoing.	100		
2020-01-19	D-M1.16	Lorraine Youds	All partners visited since the start of the project.	100		
2020-01-19	D-R3.3	Jennifer Fletcher	NWC-SAF producst are available to African centres, since April 2019. Raw data products can be received by those with a dish (and 4 have been shipped to the university partners) but this is still ongoing work.	100		
2020-01-19	D-C2.1	Jennifer Fletcher	Testbed 1 completed May 2019. Provisional draft report presented at Science Meeting in July 2019. Final report is being finalised now (Jan 2020). A paper will be submitted.	100	Testbed paper, describing the procedures, and the key lessons learned about forecasting and nowcasting. To be led by jennifer Fletcher.	
2020-01-19	D-M1.2	Helen Robinson	This is being planned on a 12-month rolling bass.	100	No paper.	
2020-01-19	D-M1.7	Lorraine Youds	First draft completed for Stage Gate. needs review and updating.	100	No paper.	
2020-01-19	D-M1.12	Lorraine Youds	Successfully delivered.	100		
2020-01-19	D-M1.25	Lorraine Youds	Completed	100		
2020-01-19	D-M1.11	Lorraine Youds	Completed.	100		
2020-01-19	D-M1.8	Communications Officer	Main actions completed. All needs ongoing maintenance.	100	No paper.	
2020-01-19	D-M1.24	Lorraine Youds	Primary recruitment completed in Project Office, January 2019.	100	No papers planned.	
2020-01-19	D-M1.23	Lorraine Youds	Completed for Stage Gate review	100	No paper planned.	
2020-01-19	D-M1.22	Lorraine Youds	Completed for Stage Gate review.	100	No papers planned.	
2020-01-19	D-M1.21	Lorraine Youds	Completed and signed by all partners.	100	No paper planned.	
2020-01-19	D-C1.10	Lorraine Youds	"First 3 fellowships near completion and in the review stage. Applications for the second round of fellowships (""Focus on women"") are in review. Reschedule due date to 1 March 2020."	80	No papers planned.	
2020-01-19	D-C2.2	Jennifer Fletcher	Testbed report is being finalised Jan 2020 and paper will emerge from this. Extend deadline to 1 April 2020.	60	Testbed 1 paper in prep.	
2020-01-19	D-R3.5	Jennifer Fletcher	Delay tasks 12 months and contain paper first drafts? To discuss with task leaders.	0		
2020-01-19	D-R3.1	Jennifer Fletcher	Staff are in place and progress has been made, especially in nowcasting. One staff post is still to be advertised and filled. Postpone deadline to June 2020 to allow for this.	80		
2020-01-21	D-R3.4	Jennifer Fletcher	Partners will have access to data obtained from EUMETCAST through local dishes supplied in SWIFT-NESSTT. Training has been given in Kumasi 2019 and will be followed up.	20		
2020-01-21	D-R3.1	Jennifer Fletcher	"Staff are in place and progress has been made, especially in nowcasting. One staff post is still to be advertised and filled. Postpone deadline to June 2020 to allow for this.
Edit deliverable to state ""Establish a new UK research capability in using satellite observations to study the dynamics and physics of convective clouds in the tropics""."	80		
2020-01-22	D-R7.2	Stu Webster	CP ensembles are almost completely run and have been archived on MASS for use by the academic community.	70		
2020-01-28	D-R3.1	Jennifer Fletcher	"Staff are in place and progress has been made, especially in nowcasting. One staff post is still to be advertised and filled. Postpone deadline to Oct 2020 to allow for this.
"	80		
2020-02-12	D-R3.4	Jennifer Fletcher	Partners will have access to data obtained from EUMETCAST through local dishes supplied in SWIFT-NESSTT. Training has been given in Kumasi 2019 and will be followed up.	40		
2020-02-12	D-R3.7	Jennifer Fletcher	"Fletcher has been using TRMM PR-based datasets to conduct statistical studies of precipitating systems over tropical Africa. 4 March 2019 still not yet started.\r\n\r\nNot yet started
"	10		
2020-02-12	D-R3.3	Jennifer Fletcher	"Jan 2020: this needs to be delayed as there are many bureaucratic obstacles to obtaining dishes, however KNUST do have a dish and are setting it up. 6 Nov 2019: 60% complete (dishes are on their way and NCAS are assisting university and operational centres in setting up systems. 5 March 2019: a dish has been installed at Chilbolton and James Groves can access data and run it through the NWCSAF software. No change on the installation/knowledge sharing with African parters -- this will take place during Testbed 1b  (April/May 2019) and Summer School (July 2019). This will be very complex given the number of partners who are all at different stages in their current access to the data and software. -JKF\r\n\r\nJune 2019: NWCSAF products are available on the web and systems developed to get them directly.\r\nEnabling access to METEOSAT channels has been slower then expected and will take longer.\r\nAt the Science Meeting we need to establish what people need, in order to do the SWIFT science - case studies and statistics. Not necessarily Meteosat, maybe TRMM.\r\nPlease postpone deadline to M30.\r\n\r\n30% complete approximately. Difificult to determine since the task is so involved. The plan is to get the EUMETSAT products working in UoL on a local compute. Then take disks, or laptops with everything set up and working to the African partners and teach them how to use the products. A satellite dish and decoder will have to be bought by the African parnters for streaming the EUMETSAT data in real time.

NWC-SAF producst are available to African centres, since April 2019. Raw data products can be received by those with a dish (and 4 have been shipped to the university partners) but this is still ongoing work."	60		
2020-02-12	D-R3.1	Jennifer Fletcher	"Staff are in place and progress has been made, especially in nowcasting. One staff post is still to be advertised and filled. Postpone deadline to Oct 2020 to allow for this. 

Deadline extended to month 36 as this is a very large undertaking. 60% complete as of Jan 2020. 40% complete as Jennifer is occupied with other deliverables (including for WP C1) and has not had time for the in-depth work required to establish new expertise in satellite remote sensing of clouds. -JKF\r\n\r\n20% complete. The grade 8 position has been filled; Jennifer Fletcher will start in Nov, 2018. The  other position will be filled in Jan 2019 and then the networking etc  will begin.
"	60		
2020-02-24	D-C1.10	Lorraine Youds	"First 3 fellowships near completion and in the review stage. Applications for the second round of fellowships (""Focus on women"") are in review. Reschedule due date to 1 March 2020.
Feb review: All 5 fellowships appointed. Final 2 went to women."	100	No papers planned.	
2020-02-24	D-M1.19	Lorraine Youds	Postpone due to maternity leave.	0	Position paper	
2020-02-24	D-R3.3	Jennifer Fletcher	"Jan 2020: this needs to be delayed as there are many bureaucratic obstacles to obtaining dishes, however KNUST do have a dish and are setting it up. 6 Nov 2019: 60% complete (dishes are on their way and NCAS are assisting university and operational centres in setting up systems. 5 March 2019: a dish has been installed at Chilbolton and James Groves can access data and run it through the NWCSAF software. No change on the installation/knowledge sharing with African parters -- this will take place during Testbed 1b  (April/May 2019) and Summer School (July 2019). This will be very complex given the number of partners who are all at different stages in their current access to the data and software. -JKF\r\n\r\nJune 2019: NWCSAF products are available on the web and systems developed to get them directly.\r\nEnabling access to METEOSAT channels has been slower then expected and will take longer.\r\nAt the Science Meeting we need to establish what people need, in order to do the SWIFT science - case studies and statistics. Not necessarily Meteosat, maybe TRMM.\r\nPlease postpone deadline to M30.\r\n\r\n30% complete approximately. Difificult to determine since the task is so involved. The plan is to get the EUMETSAT products working in UoL on a local compute. Then take disks, or laptops with everything set up and working to the African partners and teach them how to use the products. A satellite dish and decoder will have to be bought by the African parnters for streaming the EUMETSAT data in real time.

NWC-SAF producst are available to African centres, since April 2019. Raw data products can be received by those with a dish (and 4 have been shipped to the university partners) but this is still ongoing work."	60		
2020-02-24	D-C2.2	Jennifer Fletcher	"Testbed report is being finalised Jan 2020 and paper will emerge from this. Extend deadline to 1 April 2020.
Feb 2020: The testbed report is complete and ready for review. We have decided not to submit a single paper on this Testbed, but roll it into a paper following Testbed 3."	100	"Testbed 1 paper in prep.
Feb 2020: This paper will be part of a combined paper after Testbed 3."	
2020-02-24	D-R3.1	Jennifer Fletcher	"Staff are in place and progress has been made, especially in nowcasting. One staff post is still to be advertised and filled. Postpone deadline to Oct 2020 to allow for this. 

Deadline extended to month 36 as this is a very large undertaking. 60% complete as of Jan 2020. 40% complete as Jennifer is occupied with other deliverables (including for WP C1) and has not had time for the in-depth work required to establish new expertise in satellite remote sensing of clouds. -JKF\r\n\r\n20% complete. The grade 8 position has been filled; Jennifer Fletcher will start in Nov, 2018. The  other position will be filled in Jan 2019 and then the networking etc  will begin.

Feb 2020: post is still in HR.
"	60		
2020-02-24	D-C1.3	Lorraine Youds	6 have been allocated. Paperwork needs doing.	60		
2020-02-25	D-R1.2	Philip Antwi-Agyei	This deliverable is linked to an ongoing national surveys in the four SWIFT African countries. We had some delays in launching the surveys but we have made progress in the last few weeks and should be done with the surveys by end of February. The analysis will be then made when Victor - who has been coordinating this - visits the UK in early March. 	0		
2020-02-25	D-R2.1	Leonard Amekudzi	"We are unable to provide much information on this deliverable at the moment. This is as a result of:
1.	The unavailability of RADAR data. The RADAR used by Ghana Meteorological Agency (GMet) has been out of operation for several years now. hence our inability to provide information on RADAR.
2.	KNUST just started receiving NWCSAF data. We are at the early stages of receiving and accessing the data and the variables available on the NWCSAF
However, data is available for high temporal (per min); DACCIWA rain gauges, rainfall data over parts of Ashanti Region from 2016 and GMet rainfall data from 1960.
We are glad to have started receiving NWCSAF and would be glad to report on the analysis that will be done using NWCSAF subsequently.
"	0		
2020-02-26	D-R6.6	Elisabeth Thompson	As before	85	Thompson, Wainwright and Hirons working on developing some of the Summer School analysis and resources into a West Africa Monsoon Onset paper. 	
2020-02-26	D-R6.2	Linda Hirons	Andrade et al. and Hussen et al. near completion. 	40	"Andrade et al.:  Sub-seasonal prediction for Africa: forecast skill and sources of predictability (to be submitted Q1 2020)
Endris et al: Evaluation of the skill of monthly precipitation forecasts from global prediction systems over the GHA (to be submitted Q1 2020) "	
2020-04-24	D-R6.8	Zewdu Segele	A discussion on the action plans for the next 2 years  and interim document outlining the action plan has been done.  The testbed is underway with the forecasts being co-produced weekly mostly utilizing the ECMWF model.	55		
2020-04-24	D-C2.3	Zewdu Segele	Report summarizing the workshop event has been done.  Weekly bulletins utilizing dataset from the archive are being produced on a weekly basis. 	55		
2020-04-27	D-R6.3	Hussen Seid Endris	A draft paper based on the analysis is being prepared, the discussion section is now being finalised. 	70	"A draft paper 'Evaluation of the Skill of Monthly Precipitation Forecasts from Global Prediction Systems over the Greater Horn of Africa' being prepared. 
Contribution of African SWIFT towards objective forecasting: https://medium.com/@icpac/improved-seasonal-forecast-for-eastern-africa-57872645f449"	
2020-04-27	D-C2.4	Zewdu Segele	Draft report documenting the testbed kickoff has been done	30	Testbed 2 summary paper planned, documenting on the lessons learnt and the forecast skill.	
2020-04-27	D-R2.4	Hussen Seid	Draft report  on developments towards seamless forecasting and evaluation methodology is being prepared.	60	Contribution of African SWIFT towards objective forecasting. https://medium.com/@icpac/improved-seasonal-forecast-for-eastern-africa-57	
2020-04-28	D-R6.2	Linda Hirons	Andrade et al. regime dependent skill. Endris et al. near completion. NiMet and FUTA carrying out S2S model evaluation. Contributions to S2S analysis within case studies happening across many partners. UCAD coordinating work on case study C. Analysis on links between MJO and AEWs in S2S models (UCAD). Monsoon onset analysis over Ghana (Thompson et al; NCAS). UKCEH - assessment of land surface response in S2S models across Africa to intraseasonal atmospheric variability (i.e. MJO, BSISO). 	45	"Andrade et al.:  Sub-seasonal prediction for Africa: forecast skill and sources of predictability (submitted)
Andrade et al: Representation of drivers - regime dependent skill (to be submitted Q2 2020)
Endris et al: Evaluation of the skill of monthly precipitation forecasts from global prediction systems over the GHA (to be submitted Q1 2020) 
Thompson et al. Monsoon onset analysis over Ghana (to be submitted Q3 2020)
S2S contributions to case study papers"	
2020-04-28	D-R4.4	John Marsham	tools being tested within the server weather forecasting demonstration project at KMD. discussion wit John Marsham going on	70	No papers yet.	
2020-04-28	D-R2.5	David Koros	testing of various methodologies going on	70		october 2020
2020-04-28	D-R5.3	Jemimah Gacheru	still as per last report	40		
2020-04-30	D-R3.3	Jennifer Fletcher	"Jan 2020: this needs to be delayed as there are many bureaucratic obstacles to obtaining dishes, however KNUST do have a dish and are setting it up. 6 Nov 2019: 60% complete (dishes are on their way and NCAS are assisting university and operational centres in setting up systems. 5 March 2019: a dish has been installed at Chilbolton and James Groves can access data and run it through the NWCSAF software. No change on the installation/knowledge sharing with African parters -- this will take place during Testbed 1b  (April/May 2019) and Summer School (July 2019). This will be very complex given the number of partners who are all at different stages in their current access to the data and software. -JKF\r\n\r\nJune 2019: NWCSAF products are available on the web and systems developed to get them directly.\r\nEnabling access to METEOSAT channels has been slower then expected and will take longer.\r\nAt the Science Meeting we need to establish what people need, in order to do the SWIFT science - case studies and statistics. Not necessarily Meteosat, maybe TRMM.\r\nPlease postpone deadline to M30.\r\n\r\n30% complete approximately. Difificult to determine since the task is so involved. The plan is to get the EUMETSAT products working in UoL on a local compute. Then take disks, or laptops with everything set up and working to the African partners and teach them how to use the products. A satellite dish and decoder will have to be bought by the African parnters for streaming the EUMETSAT data in real time.

NWC-SAF producst are available to African centres, since April 2019. Raw data products can be received by those with a dish (and 4 have been shipped to the university partners) but this is still ongoing work.

April 2020: KNUST system working. Delays installing at other centres, compounded by Covid-19."	60		
2020-04-30	D-R3.1	Jennifer Fletcher	"Staff are in place and progress has been made, especially in nowcasting. One staff post is still to be advertised and filled. Postpone deadline to Oct 2020 to allow for this. 

Deadline extended to month 36 as this is a very large undertaking. 60% complete as of Jan 2020. 40% complete as Jennifer is occupied with other deliverables (including for WP C1) and has not had time for the in-depth work required to establish new expertise in satellite remote sensing of clouds. -JKF\r\n\r\n20% complete. The grade 8 position has been filled; Jennifer Fletcher will start in Nov, 2018. The  other position will be filled in Jan 2019 and then the networking etc  will begin.

Feb 2020: post is still in HR.

April 2020: recruitment likely to be delayed by Covid-19."	60		
2020-04-30	D-C1.12a	Doug Parker	"Progress delayed. Have postponed deadline to 1 July 2020.
NiMet have been delivering the teaching to forecaster training groups. KNUST have installed a computer lap on which to do this teaching."	0	Also involves Leonard, Michael Padi, Israel Popoola, Nnoli and (Kone and one from ANACIM?	
2020-04-30	D-C1.13	Benjamin Lamptey	This has been postponed due to Covid-19. Postpone due date to 1 October 2020.	0	Benjamin Lamptey, Elijah Adefisan (any other interested people?)	
2020-04-30	D-R7.1	Beth Woodhams	Completed and ready for review.	100	Parts could be incorporateed in other papers.	
2020-04-30	D-M1.15	Lorraine Youds	Postponed due to Covid-19. Do something at the Science Meeting and have postponed this to 1 October 2020 as a holding date.	0		
2020-04-30	D-M1.20	Lorraine Youds	April 2020:  UCAD and ACMAD are still to pass Due Diligence and the work is ongoing.	80		
